Timestamp,Resistance (Ohms),Force (g)
1686168979.39422,1000000.0,0.8987426136635172
1686168979.394633,1000000.0,0.8987426136635172
1686168979.394992,1000000.0,0.8987426136635172
1686168979.3953412,1000000.0,0.8987426136635172
1686168979.395666,1000000.0,0.8987426136635172
1686168979.3960042,1000000.0,0.8987426136635172
1686168979.3963351,1000000.0,0.8987426136635172
1686168979.3965619,1000000.0,0.8987426136635172
1686168979.396783,1000000.0,0.8987426136635172
1686168979.396978,1000000.0,0.8987426136635172
1686168979.397163,1000000.0,0.8987426136635172
1686168979.397405,1000000.0,0.8987426136635172
1686168979.397599,1000000.0,0.8987426136635172
1686168979.39778,1000000.0,0.8987426136635172
1686168979.397954,1000000.0,0.8987426136635172
1686168979.3982038,1000000.0,0.8987426136635172
1686168979.398377,1000000.0,0.8987426136635172
1686168979.398565,1000000.0,0.8987426136635172
1686168979.398731,1000000.0,0.8987426136635172
1686168979.3989289,1000000.0,0.8987426136635172
1686168979.399107,1000000.0,0.8987426136635172
1686168979.399269,1000000.0,0.8987426136635172
1686168979.399441,1000000.0,0.8987426136635172
1686168979.399612,1000000.0,0.8987426136635172
1686168979.3997881,1000000.0,0.8987426136635172
1686168979.399963,1000000.0,0.8987426136635172
1686168979.400291,1000000.0,0.8987426136635172
1686168979.400584,1000000.0,0.8987426136635172
1686168979.400886,1000000.0,0.8987426136635172
1686168979.4011068,1000000.0,0.8987426136635172
1686168979.40134,1000000.0,0.8987426136635172
1686168979.401593,1000000.0,0.8987426136635172
1686168979.401773,1000000.0,0.8987426136635172
1686168979.4019341,1000000.0,0.8987426136635172
1686168979.402101,1000000.0,0.8987426136635172
1686168979.402263,1000000.0,0.8987426136635172
1686168979.402425,1000000.0,0.8987426136635172
1686168979.402587,1000000.0,0.8987426136635172
1686168979.4027488,1000000.0,0.8987426136635172
1686168979.402932,1000000.0,0.8987426136635172
1686168979.403098,1000000.0,0.8987426136635172
1686168979.403255,1000000.0,0.8987426136635172
1686168979.4034188,1000000.0,0.8987426136635172
1686168979.403601,1000000.0,0.8987426136635172
1686168979.4037728,1000000.0,0.8987426136635172
1686168979.403929,1000000.0,0.8987426136635172
1686168979.404091,1000000.0,0.8987426136635172
1686168979.404277,1000000.0,0.8987426136635172
1686168979.404444,1000000.0,0.8987426136635172
1686168979.404614,1000000.0,0.8987426136635172
1686168979.407553,1000000.0,0.8987426136635172
1686168979.419905,1000000.0,0.8987426136635172
1686168979.428148,1000000.0,0.8987426136635172
1686168979.4457972,1000000.0,0.8987426136635172
1686168979.448471,1000000.0,0.8987426136635172
1686168979.463624,1000000.0,0.8987426136635172
1686168979.469404,1000000.0,0.8987426136635172
1686168979.481476,1000000.0,0.8987426136635172
1686168979.491536,1000000.0,0.8987426136635172
1686168979.502191,1000000.0,0.8987426136635172
1686168979.514237,1000000.0,0.8987426136635172
1686168979.522455,1000000.0,0.8987426136635172
1686168979.534663,1000000.0,0.8987426136635172
1686168979.542885,1000000.0,0.8987426136635172
1686168979.5553012,1000000.0,0.8987426136635172
1686168979.563495,1000000.0,0.8987426136635172
1686168979.575787,1000000.0,0.8987426136635172
1686168979.5838668,1000000.0,0.8987426136635172
1686168979.596117,1000000.0,0.8987426136635172
1686168979.6042721,1000000.0,0.8987426136635172
1686168979.6166122,1000000.0,0.8987426136635172
1686168979.624832,1000000.0,0.8987426136635172
1686168979.637055,1000000.0,0.8987426136635172
1686168979.647608,1000000.0,0.8987426136635172
1686168979.6576672,1000000.0,0.8987426136635172
1686168979.669918,1000000.0,0.8987426136635172
1686168979.678144,1000000.0,0.8987426136635172
1686168979.690326,1000000.0,0.8987426136635172
1686168979.6985412,1000000.0,0.8987426136635172
1686168979.7114072,1000000.0,0.8987426136635172
1686168979.719198,1000000.0,0.8987426136635172
1686168979.731266,1000000.0,0.8987426136635172
1686168979.739587,1000000.0,0.8987426136635172
1686168979.75179,1000000.0,0.8987426136635172
1686168979.759969,1000000.0,0.8987426136635172
1686168979.772249,1000000.0,0.8987426136635172
1686168979.7804701,1000000.0,0.8987426136635172
1686168979.792748,1000000.0,0.8987426136635172
1686168979.801196,1000000.0,0.8987426136635172
1686168979.81322,1000000.0,0.8987426136635172
1686168979.825418,1000000.0,0.8987426136635172
1686168979.8336651,1000000.0,0.8987426136635172
1686168979.8459451,1000000.0,0.8987426136635172
1686168979.8541691,1000000.0,0.8987426136635172
1686168979.866372,1000000.0,0.8987426136635172
1686168979.874902,1000000.0,0.8987426136635172
1686168979.8870559,1000000.0,0.8987426136635172
1686168979.895201,1000000.0,0.8987426136635172
1686168979.907486,1000000.0,0.8987426136635172
1686168979.915638,1000000.0,0.8987426136635172
1686168979.927924,1000000.0,0.8987426136635172
1686168979.9360719,1000000.0,0.8987426136635172
1686168979.948479,1000000.0,0.8987426136635172
1686168979.9610722,1000000.0,0.8987426136635172
1686168979.968868,1000000.0,0.8987426136635172
1686168979.981096,1000000.0,0.8987426136635172
1686168979.989494,1000000.0,0.8987426136635172
1686168980.001735,1000000.0,0.8987426136635172
1686168980.009871,1000000.0,0.8987426136635172
1686168980.022212,1000000.0,0.8987426136635172
1686168980.03038,1000000.0,0.8987426136635172
1686168980.042482,1000000.0,0.8987426136635172
1686168980.0507278,1000000.0,0.8987426136635172
1686168980.062996,1000000.0,0.8987426136635172
1686168980.071446,1000000.0,0.8987426136635172
1686168980.083532,1000000.0,0.8987426136635172
1686168980.091707,1000000.0,0.8987426136635172
1686168980.104029,1000000.0,0.8987426136635172
1686168980.1162,1000000.0,0.8987426136635172
1686168980.124508,1000000.0,0.8987426136635172
1686168980.137012,1000000.0,0.8987426136635172
1686168980.1451101,1000000.0,0.8987426136635172
1686168980.1572201,1000000.0,0.8987426136635172
1686168980.165385,1000000.0,0.8987426136635172
1686168980.177758,1000000.0,0.8987426136635172
