Timestamp,Resistance (Ohms),Force (g)
1686168884.405548,1000000.0,0.8987426136635172
1686168884.4062731,1000000.0,0.8987426136635172
1686168884.407066,1000000.0,0.8987426136635172
1686168884.4082718,1000000.0,0.8987426136635172
1686168884.40902,1000000.0,0.8987426136635172
1686168884.409428,1000000.0,0.8987426136635172
1686168884.409816,1000000.0,0.8987426136635172
1686168884.410122,1000000.0,0.8987426136635172
1686168884.4103649,1000000.0,0.8987426136635172
1686168884.410563,1000000.0,0.8987426136635172
1686168884.4107819,1000000.0,0.8987426136635172
1686168884.4109728,1000000.0,0.8987426136635172
1686168884.411253,1000000.0,0.8987426136635172
1686168884.411435,1000000.0,0.8987426136635172
1686168884.4118478,1000000.0,0.8987426136635172
1686168884.412072,1000000.0,0.8987426136635172
1686168884.412242,1000000.0,0.8987426136635172
1686168884.412404,1000000.0,0.8987426136635172
1686168884.412649,1000000.0,0.8987426136635172
1686168884.412864,1000000.0,0.8987426136635172
1686168884.413059,1000000.0,0.8987426136635172
1686168884.4132211,1000000.0,0.8987426136635172
1686168884.4133718,1000000.0,0.8987426136635172
1686168884.4135418,1000000.0,0.8987426136635172
1686168884.413731,1000000.0,0.8987426136635172
1686168884.413907,1000000.0,0.8987426136635172
1686168884.414102,1000000.0,0.8987426136635172
1686168884.4142761,1000000.0,0.8987426136635172
1686168884.414454,1000000.0,0.8987426136635172
1686168884.4146109,1000000.0,0.8987426136635172
1686168884.4147751,1000000.0,0.8987426136635172
1686168884.414939,1000000.0,0.8987426136635172
1686168884.4151082,1000000.0,0.8987426136635172
1686168884.4155679,1000000.0,0.8987426136635172
1686168884.415873,1000000.0,0.8987426136635172
1686168884.416098,1000000.0,0.8987426136635172
1686168884.4163048,1000000.0,0.8987426136635172
1686168884.4165142,1000000.0,0.8987426136635172
1686168884.416714,1000000.0,0.8987426136635172
1686168884.416894,1000000.0,0.8987426136635172
1686168884.4170618,1000000.0,0.8987426136635172
1686168884.4172108,1000000.0,0.8987426136635172
1686168884.417362,1000000.0,0.8987426136635172
